"cells"	"ct"	"umi"	"cdr"
"bBM3136"	"bBM3136"	"GR"	3640	0.0647757489806772
"bBM3137"	"bBM3137"	"ER"	3850	0.0689594043609289
"bBM3138"	"bBM3138"	"MO"	3571	0.064988477220351
"bBM3139"	"bBM3139"	"GR"	3861	0.0632157418897359
"bBM3140"	"bBM3140"	"ER"	2835	0.0544584293564971
"bBM3141"	"bBM3141"	"BA"	3293	0.0621166459847545
"bBM3142"	"bBM3142"	"GR"	3230	0.0600602730012409
"bBM3143"	"bBM3143"	"ER"	3716	0.0689594043609289
"bBM3144"	"bBM3144"	"ER"	3036	0.0554511611416416
"bBM3145"	"bBM3145"	"ER"	3801	0.0688175855344797
"bBM3146"	"bBM3146"	"ER"	3006	0.0587484488565857
"bBM3147"	"bBM3147"	"ER"	3468	0.0617620989186315
"bBM3148"	"bBM3148"	"GR"	3914	0.0701648643857472
"bBM3149"	"bBM3149"	"GR"	4245	0.0762985286296756
"bBM3150"	"bBM3150"	"ER"	3614	0.0662648466583939
"bBM3151"	"bBM3151"	"GR"	3166	0.0608048218400993
"bBM3152"	"bBM3152"	"ER"	3597	0.0647048395674526
"bBM3153"	"bBM3153"	"MK"	2958	0.0602375465343024
"bBM3155"	"bBM3155"	"GR"	4098	0.0688884949477043
"bBM3156"	"bBM3156"	"GR"	3833	0.0626130118773267
"bBM3157"	"bBM3157"	"ER"	3204	0.0610175500797731
"bBM3158"	"bBM3158"	"GR"	3717	0.0539266087573125
"bBM3159"	"bBM3159"	"GR"	3635	0.0546002481829463
"bBM3161"	"bBM3161"	"ER"	3686	0.0659457542988832
"bBM3162"	"bBM3162"	"ER"	3301	0.0615139159723453
"bBM3163"	"bBM3163"	"ER"	3484	0.0663712107782308
"bBM3164"	"bBM3164"	"ER"	3379	0.0619039177450807
"bBM3165"	"bBM3165"	"ER"	3262	0.0621166459847545
"bBM3166"	"bBM3166"	"ER"	3725	0.0699166814394611
"bBM3167"	"bBM3167"	"ER"	3070	0.0442829285587662
"bBM3168"	"bBM3168"	"ER"	3616	0.0650239319269633
"bBM3169"	"bBM3169"	"GR"	3861	0.054210246410211
"bBM3170"	"bBM3170"	"ER"	2574	0.0505229569225315
"bBM3171"	"bBM3171"	"MO"	4205	0.0745612480056728
"bBM3172"	"bBM3172"	"GR"	3063	0.059953908881404
"bBM3173"	"bBM3173"	"ER"	3391	0.0601666371210778
"bBM3174"	"bBM3174"	"ER"	3403	0.0604148200673639
"bBM3175"	"bBM3175"	"ER"	2615	0.0555220705548662
"bBM3176"	"bBM3176"	"ER"	3170	0.0592093600425457
"bBM3177"	"bBM3177"	"ER"	2967	0.0558766176209892
"bBM3178"	"bBM3178"	"GR"	4042	0.0695266796667258
"bBM3179"	"bBM3179"	"MO"	3586	0.0657684807658217
"bBM3180"	"bBM3180"	"GR"	3622	0.0651302960468002
"bBM3181"	"bBM3181"	"ER"	3075	0.0594929976954441
"bBM3182"	"bBM3182"	"ER"	3401	0.0633221060095728
"bBM3183"	"bBM3183"	"GR"	3373	0.0476156709803226
"bBM3184"	"bBM3184"	"GR"	4308	0.0716185073568516
"bBM3185"	"bBM3185"	"ER"	3425	0.0621875553979791
"bBM3186"	"bBM3186"	"ER"	3210	0.06112391419961
"bBM3187"	"bBM3187"	"ER"	2750	0.0536075163978018
"bBM3188"	"bBM3188"	"ER"	3586	0.0650948413401879
"bBM3189"	"bBM3189"	"ER"	3050	0.0582520829640135
"bBM3190"	"bBM3190"	"ER"	3338	0.0645630207410034
"bBM3191"	"bBM3191"	"ER"	3206	0.0617620989186315
"bBM3192"	"bBM3192"	"GR"	3449	0.0563729835135614
"bBM3193"	"bBM3193"	"GR"	3304	0.0610884594929977
"bBM3194"	"bBM3194"	"ER"	3060	0.0586420847367488
"bBM3195"	"bBM3195"	"ER"	2461	0.0503102286828577
"bBM3196"	"bBM3196"	"ER"	2984	0.0592802694557703
"bBM3197"	"bBM3197"	"LY"	3225	0.0632157418897359
"bBM3198"	"bBM3198"	"GR"	3339	0.0611948236128346
"bBM3199"	"bBM3199"	"MO"	3651	0.063463924836022
"bBM3200"	"bBM3200"	"ER"	3379	0.0593866335756072
"bBM3201"	"bBM3201"	"ER"	3357	0.0641021095550434
"bBM3202"	"bBM3202"	"ER"	3181	0.0622230101045914
"bBM3203"	"bBM3203"	"GR"	3712	0.0655557525261478
"bBM3204"	"bBM3204"	"DC"	2663	0.0530756957986173
"bBM3205"	"bBM3205"	"GR"	2661	0.0531111505052296
"bBM3206"	"bBM3206"	"ER"	3427	0.0653784789930863
"bBM3207"	"bBM3207"	"ER"	2932	0.0567275305796845
"bBM3208"	"bBM3208"	"ER"	2805	0.0487502215919163
"bBM3209"	"bBM3209"	"ER"	3582	0.065803935472434
"bBM3210"	"bBM3210"	"ER"	3087	0.0611948236128346
"bBM3211"	"bBM3211"	"MO"	2957	0.0571175323524198
"bBM3212"	"bBM3212"	"ER"	2828	0.0546357028895586
"bBM3213"	"bBM3213"	"GR"	3376	0.0583584470838504
"bBM3215"	"bBM3215"	"ER"	2558	0.0147137032441057
"bBM3216"	"bBM3216"	"ER"	2860	0.0565857117532352
"bBM3217"	"bBM3217"	"MO"	2609	0.0523311469597589
"bBM3218"	"bBM3218"	"GR"	3760	0.0642084736748803
"bBM3219"	"bBM3219"	"MO"	3219	0.0636411983690835
"bBM3220"	"bBM3220"	"ER"	2680	0.0511611416415529
"bBM3221"	"bBM3221"	"GR"	3537	0.0511965963481652
"bBM3222"	"bBM3222"	"GR"	2882	0.0562666193937245
"bBM3223"	"bBM3223"	"GR"	3265	0.0472965786208119
"bBM3225"	"bBM3225"	"ER"	1955	0.00833185605389115
"bBM3226"	"bBM3226"	"MO"	2816	0.0553447970218046
"bBM3227"	"bBM3227"	"GR"	3627	0.0549547952490693
"bBM3228"	"bBM3228"	"ER"	2123	0.018613720971459
"bBM3229"	"bBM3229"	"MO"	3667	0.0667257578443538
"bBM3230"	"bBM3230"	"ER"	3042	0.0588548129764226
"bBM3232"	"bBM3232"	"ER"	3110	0.0592093600425457
"bBM3233"	"bBM3233"	"ER"	2247	0.0494238610175501
"bBM3234"	"bBM3234"	"MO"	3330	0.0628966495302251
"bBM3235"	"bBM3235"	"ER"	3293	0.0588193582698103
"bBM3236"	"bBM3236"	"ER"	2863	0.0558057082077646
"bBM3237"	"bBM3237"	"ER"	3053	0.0550611593689062
"bBM3238"	"bBM3238"	"MO"	3644	0.0684275837617444
"bBM3239"	"bBM3239"	"GR"	3584	0.0510902322283283
"bBM3240"	"bBM3240"	"GR"	3230	0.0500265910299592
"bBM3241"	"bBM3241"	"MO"	2941	0.0571884417656444
"bBM3242"	"bBM3242"	"DC"	2743	0.056443892926786
"bBM3243"	"bBM3243"	"ER"	3554	0.06697394079064
"bBM3244"	"bBM3244"	"ER"	2430	0.015812799149087
"bBM3245"	"bBM3245"	"ER"	2872	0.0564793476333983
"bBM3246"	"bBM3246"	"ER"	3087	0.0592093600425457
"bBM3247"	"bBM3247"	"GR"	2083	0.0448856585711753
"bBM3248"	"bBM3248"	"ER"	2891	0.055380251728417
"bBM3249"	"bBM3249"	"GR"	3314	0.0639957454352065
"bBM3250"	"bBM3250"	"ER"	3309	0.06112391419961
"bBM3251"	"bBM3251"	"ER"	2810	0.0556638893813154
"bBM3252"	"bBM3252"	"GR"	3491	0.0616557347987945
"bBM3253"	"bBM3253"	"GR"	2704	0.0525084204928204
"bBM3254"	"bBM3254"	"ER"	2609	0.0497429533770608
"bBM3255"	"bBM3255"	"ER"	2776	0.054919340542457
"bBM3256"	"bBM3256"	"ER"	3453	0.0644212019145542
"bBM3257"	"bBM3257"	"GR"	2954	0.0422620102818649
"bBM3258"	"bBM3258"	"ER"	2851	0.0567629852862968
"bBM3259"	"bBM3259"	"ER"	3133	0.058429356497075
"bBM3260"	"bBM3260"	"ER"	2750	0.0537847899308633
"bBM3261"	"bBM3261"	"GR"	2773	0.0395674525793299
"bBM3263"	"bBM3263"	"MK"	2746	0.056089345860663
"bBM3264"	"bBM3264"	"MK"	2792	0.0538202446374756
"bBM3265"	"bBM3265"	"ER"	2371	0.0489629498315901
"bBM3266"	"bBM3266"	"ER"	3039	0.0600248182946286
"bBM3267"	"bBM3267"	"ER"	2698	0.0546711575961709
"bBM3268"	"bBM3268"	"LY"	2331	0.0484311292324056
"bBM3269"	"bBM3269"	"MO"	2986	0.0592093600425457
"bBM3270"	"bBM3270"	"GR"	3006	0.0576848076582166
"bBM3271"	"bBM3271"	"GR"	2669	0.0500620457365715
"bBM3272"	"bBM3272"	"MO"	2934	0.0590675412160964
"bBM3273"	"bBM3273"	"ER"	2715	0.0476865803935472
"bBM3274"	"bBM3274"	"GR"	3099	0.0573657152987059
"bBM3275"	"bBM3275"	"ER"	1551	0.00446729303315015
"bBM3276"	"bBM3276"	"GR"	3157	0.0619748271583053
"bBM3277"	"bBM3277"	"GR"	3176	0.0466583939017905
"bBM3280"	"bBM3280"	"ER"	2843	0.0563729835135614
"bBM3281"	"bBM3281"	"ER"	2402	0.0482893104059564
"bBM3282"	"bBM3282"	"BA"	2217	0.0472611239141996
"bBM3283"	"bBM3283"	"ER"	2561	0.0525084204928204
"bBM3284"	"bBM3284"	"ER"	2141	0.0443538379719908
"bBM3285"	"bBM3285"	"ER"	3071	0.0586420847367488
"bBM3286"	"bBM3286"	"GR"	3594	0.0636057436624712
"bBM3287"	"bBM3287"	"ER"	2507	0.0309519588725403
"bBM3288"	"bBM3288"	"GR"	2784	0.0528629675589435
"bBM3291"	"bBM3291"	"MO"	2991	0.0560538911540507
"bBM3292"	"bBM3292"	"ER"	2922	0.0569757135259706
"bBM3293"	"bBM3293"	"ER"	2444	0.0494593157241624
"bBM3294"	"bBM3294"	"MO"	2668	0.0541038822903741
"bBM3297"	"bBM3297"	"ER"	2711	0.0532529693316788
"bBM3298"	"bBM3298"	"MO"	2413	0.0493529516043255
"bBM3299"	"bBM3299"	"ER"	2534	0.0508420492820422
"bBM3300"	"bBM3300"	"GR"	2747	0.0511965963481652
"bBM3301"	"bBM3301"	"MO"	2967	0.058429356497075
"bBM3302"	"bBM3302"	"ER"	2007	0.00365183478106719
"bBM3303"	"bBM3303"	"ER"	2413	0.0495656798439993
"bBM3304"	"bBM3304"	"GR"	2928	0.0408438220173728
"bBM3305"	"bBM3305"	"ER"	2342	0.0464456656621166
"bBM3306"	"bBM3306"	"ER"	2428	0.0492820421911009
"bBM3307"	"bBM3307"	"LY"	2226	0.0458429356497075
"bBM3308"	"bBM3308"	"GR"	3259	0.0565857117532352
"bBM3309"	"bBM3309"	"ER"	2654	0.0424747385215387
"bBM3310"	"bBM3310"	"ER"	1771	0.00602730012409147
"bBM3312"	"bBM3312"	"ER"	2728	0.0538556993440879
"bBM3313"	"bBM3313"	"ER"	2105	0.0436092891331324
"bBM3314"	"bBM3314"	"GR"	2487	0.0487502215919163
"bBM3315"	"bBM3315"	"ER"	2179	0.0398510902322283
"bBM3316"	"bBM3316"	"ER"	2675	0.0525438751994327
"bBM3317"	"bBM3317"	"ER"	2551	0.0514802340010636
"bBM3318"	"bBM3318"	"GR"	3001	0.0550257046622939
"bBM3319"	"bBM3319"	"ER"	2078	0.0435383797199078
"bBM3320"	"bBM3320"	"GR"	2345	0.0493529516043255
"bBM3321"	"bBM3321"	"LY"	2997	0.0586420847367488
"bBM3322"	"bBM3322"	"ER"	2817	0.0529338769721681
"bBM3323"	"bBM3323"	"ER"	2719	0.0543166105300479
"bBM3324"	"bBM3324"	"GR"	2603	0.0479347633398334
"bBM3325"	"bBM3325"	"LY"	2174	0.0442120191455416
"bBM3327"	"bBM3327"	"ER"	2892	0.0570820776458075
"bBM3328"	"bBM3328"	"ER"	2715	0.0523311469597589
"bBM3329"	"bBM3329"	"MO"	2863	0.056904804112746
"bBM3331"	"bBM3331"	"MO"	2910	0.054564793476334
"bBM3332"	"bBM3332"	"BA"	2554	0.0532175146250665
"bBM3333"	"bBM3333"	"MO"	2770	0.0529338769721681
"bBM3334"	"bBM3334"	"ER"	2432	0.0269101223187378
"bBM3335"	"bBM3335"	"ER"	2254	0.0478993086332211
"bBM3337"	"bBM3337"	"ER"	2413	0.046481120368729
"bBM3338"	"bBM3338"	"GR"	2254	0.0474383974472611
"bBM3339"	"bBM3339"	"ER"	2363	0.0435738344265201
"bBM3340"	"bBM3340"	"ER"	2892	0.0554157064350293
"bBM3341"	"bBM3341"	"ER"	2344	0.0516220528275129
"bBM3342"	"bBM3342"	"LY"	2426	0.0499911363233469
"bBM3343"	"bBM3343"	"ER"	2307	0.0458429356497075
"bBM3344"	"bBM3344"	"BA"	2540	0.0517993263605744
"bBM3345"	"bBM3345"	"GR"	2812	0.0540684275837617
"bBM3346"	"bBM3346"	"ER"	2240	0.0465520297819536
"bBM3347"	"bBM3347"	"DC"	2129	0.0467293033150151
"bBM3348"	"bBM3348"	"LY"	2354	0.0477929445133842
"bBM3349"	"bBM3349"	"GR"	2614	0.0504165928026946
"bBM3350"	"bBM3350"	"ER"	2460	0.0482538556993441
"bBM3351"	"bBM3351"	"ER"	2412	0.0415174614430066
"bBM3352"	"bBM3352"	"GR"	2921	0.0430420138273356
"bBM3353"	"bBM3353"	"ER"	2544	0.0529338769721681
"bBM3354"	"bBM3354"	"ER"	2558	0.0536784258110264
"bBM3355"	"bBM3355"	"GR"	3032	0.0541393369969864
"bBM3356"	"bBM3356"	"ER"	2183	0.0207410033681971
"bBM3357"	"bBM3357"	"BA"	2425	0.0499202269101223
"bBM3358"	"bBM3358"	"ER"	2235	0.0452756603439107
"bBM3359"	"bBM3359"	"ER"	2545	0.0527920581457188
"bBM3360"	"bBM3360"	"ER"	2811	0.0575075341251551
"bBM3361"	"bBM3361"	"BA"	2111	0.0460556638893813
"bBM3362"	"bBM3362"	"ER"	2216	0.0452402056372984
"bBM3363"	"bBM3363"	"ER"	1795	0.00918276901258642
"bBM3364"	"bBM3364"	"GR"	3008	0.0563020741003368
"bBM3365"	"bBM3365"	"GR"	2919	0.0535366069845772
"bBM3367"	"bBM3367"	"ER"	2116	0.0424747385215387
"bBM3368"	"bBM3368"	"ER"	2562	0.0519765998936359
"bBM3370"	"bBM3370"	"ER"	1901	0.00499911363233469
"bBM3372"	"bBM3372"	"ER"	2517	0.0332919695089523
"bBM3373"	"bBM3373"	"ER"	2826	0.053394788158128
"bBM3374"	"bBM3374"	"ER"	2624	0.0513029604680021
"bBM3375"	"bBM3375"	"ER"	2627	0.054564793476334
"bBM3376"	"bBM3376"	"ER"	2784	0.0546711575961709
"bBM3377"	"bBM3377"	"ER"	1971	0.0411629143768835
"bBM3378"	"bBM3378"	"ER"	2268	0.0472256692075873
"bBM3380"	"bBM3380"	"MO"	2076	0.0442829285587662
"bBM3381"	"bBM3381"	"GR"	2824	0.0549902499556816
"bBM3382"	"bBM3382"	"ER"	2766	0.0555220705548662
"bBM3383"	"bBM3383"	"ER"	1843	0.028576493529516
"bBM3384"	"bBM3384"	"ER"	2592	0.0541747917035987
"bBM3387"	"bBM3387"	"ER"	2406	0.0477574898067719
"bBM3388"	"bBM3388"	"GR"	2646	0.0538556993440879
"bBM3389"	"bBM3389"	"MK"	2301	0.0474738521538734
"bBM3390"	"bBM3390"	"BA"	2903	0.0538202446374756
"bBM3391"	"bBM3391"	"ER"	2374	0.0489274951249778
"bBM3392"	"bBM3392"	"GR"	2704	0.0538202446374756
"bBM3393"	"bBM3393"	"GR"	2435	0.0489274951249778
"bBM3394"	"bBM3394"	"GR"	1973	0.0438220173728062
"bBM3395"	"bBM3395"	"ER"	2599	0.0542457011168233
"bBM3396"	"bBM3396"	"ER"	2191	0.0462683921290551
"bBM3397"	"bBM3397"	"BA"	2511	0.0508420492820422
"bBM3398"	"bBM3398"	"GR"	2405	0.0474738521538734
"bBM3399"	"bBM3399"	"GR"	2450	0.0482893104059564
"bBM3400"	"bBM3400"	"GR"	2099	0.0452756603439107
"bBM3401"	"bBM3401"	"DC"	2193	0.0476511256869349
"bBM3402"	"bBM3402"	"ER"	2120	0.0276192164509839
"bBM3403"	"bBM3403"	"LY"	2089	0.0449211132777876
"bBM3404"	"bBM3404"	"ER"	2557	0.050239319269633
"bBM3405"	"bBM3405"	"GR"	2104	0.0456302074100337
"bBM3406"	"bBM3406"	"GR"	2430	0.0485729480588548
"bBM3407"	"bBM3407"	"ER"	2237	0.0462329374224428
"bBM3408"	"bBM3408"	"LY"	2124	0.0420138273355788
"bBM3409"	"bBM3409"	"BA"	2004	0.0381138096082255
"bBM3410"	"bBM3410"	"ER"	2369	0.0484665839390179
"bBM3411"	"bBM3411"	"LY"	2001	0.040985640843822
"bBM3412"	"bBM3412"	"GR"	2510	0.0354192519056905
"bBM3414"	"bBM3414"	"ER"	1508	0.00829640134727885
"bBM3415"	"bBM3415"	"MK"	2283	0.0481474915795072
"bBM3416"	"bBM3416"	"ER"	2478	0.0528275128523312
"bBM3417"	"bBM3417"	"MO"	2473	0.0522602375465343
"bBM3420"	"bBM3420"	"ER"	2104	0.0274419429179224
"bBM3422"	"bBM3422"	"ER"	1871	0.0431483779471725
"bBM3423"	"bBM3423"	"BA"	2071	0.0419783726289665
"bBM3424"	"bBM3424"	"ER"	2488	0.0484311292324056
"bBM3425"	"bBM3425"	"ER"	2329	0.0478283992199965
"bBM3426"	"bBM3426"	"ER"	2399	0.0486793121786917
"bBM3428"	"bBM3428"	"ER"	1982	0.0431129232405602
"bBM3429"	"bBM3429"	"MK"	2188	0.0478638539266088
"bBM3430"	"bBM3430"	"LY"	2026	0.042155646162028
"bBM3434"	"bBM3434"	"MO"	2530	0.0498138627902854
"bBM3435"	"bBM3435"	"GR"	2641	0.0499556816167346
"bBM3436"	"bBM3436"	"ER"	1934	0.0399219996454529
"bBM3437"	"bBM3437"	"ER"	2346	0.0466229391951782
"bBM3438"	"bBM3438"	"GR"	2247	0.0433965608934586
"bBM3439"	"bBM3439"	"GR"	2594	0.0388938131536962
"bBM3440"	"bBM3440"	"ER"	2395	0.0469774862613012
"bBM3441"	"bBM3441"	"ER"	1960	0.0414110973231697
"bBM3443"	"bBM3443"	"GR"	2462	0.0379719907817763
"bBM3444"	"bBM3444"	"GR"	2079	0.0424747385215387
"bBM3445"	"bBM3445"	"ER"	2276	0.0469065768480766
"bBM3446"	"bBM3446"	"GR"	1859	0.041801099095905
"bBM3447"	"bBM3447"	"BA"	2128	0.0433965608934586
"bBM3448"	"bBM3448"	"MO"	2001	0.0393547243396561
"bBM3449"	"bBM3449"	"GR"	2974	0.0502038645630207
"bBM3450"	"bBM3450"	"ER"	2170	0.0481474915795072
"bBM3451"	"bBM3451"	"MK"	2198	0.0461265733026059
"bBM3453"	"bBM3453"	"ER"	2187	0.0452402056372984
"bBM3454"	"bBM3454"	"ER"	2085	0.026697394079064
"bBM3456"	"bBM3456"	"ER"	2166	0.0182237191987236
"bBM3457"	"bBM3457"	"ER"	2132	0.0464456656621166
"bBM3458"	"bBM3458"	"GR"	1781	0.0263073923063287
"bBM3459"	"bBM3459"	"ER"	2071	0.0428292855876618
"bBM3460"	"bBM3460"	"MO"	2099	0.0434320156000709
"bBM3461"	"bBM3461"	"ER"	2129	0.0458783903563198
"bBM3462"	"bBM3462"	"GR"	2046	0.0435738344265201
"bBM3463"	"bBM3463"	"GR"	2193	0.042510193228151
"bBM3464"	"bBM3464"	"LY"	1848	0.0402410920049637
"bBM3465"	"bBM3465"	"GR"	2276	0.0476511256869349
"bBM3466"	"bBM3466"	"DC"	2352	0.0443892926786031
"bBM3467"	"bBM3467"	"GR"	2169	0.0419074632157419
"bBM3468"	"bBM3468"	"MO"	2130	0.0455592979968091
"bBM3469"	"bBM3469"	"ER"	2034	0.0418720085091296
"bBM3470"	"bBM3470"	"ER"	2157	0.0449211132777876
"bBM3471"	"bBM3471"	"MK"	1906	0.0435738344265201
"bBM3472"	"bBM3472"	"MO"	2090	0.0439283814926432
"bBM3473"	"bBM3473"	"GR"	2302	0.0343556107073214
"bBM3474"	"bBM3474"	"ER"	1972	0.0419783726289665
"bBM3475"	"bBM3475"	"MK"	2138	0.0439283814926432
"bBM3476"	"bBM3476"	"GR"	2074	0.0444602020918277
"bBM3477"	"bBM3477"	"DC"	1789	0.0394965431661053
"bBM3478"	"bBM3478"	"ER"	2222	0.0442829285587662
"bBM3479"	"bBM3479"	"LY"	2004	0.0417301896826804
"bBM3480"	"bBM3480"	"MK"	1917	0.0435383797199078
"bBM3481"	"bBM3481"	"LY"	1781	0.0392129055132069
"bBM3482"	"bBM3482"	"ER"	2440	0.0484665839390179
"bBM3484"	"bBM3484"	"MO"	2259	0.0477220351001595
"bBM3485"	"bBM3485"	"MO"	1995	0.0428292855876618
"bBM3486"	"bBM3486"	"DC"	1551	0.0347101577734444
"bBM3487"	"bBM3487"	"ER"	2220	0.0475802162737103
"bBM3489"	"bBM3489"	"GR"	2275	0.0454174791703599
"bBM3490"	"bBM3490"	"ER"	2271	0.0476511256869349
"bBM3491"	"bBM3491"	"MO"	1863	0.041801099095905
"bBM3492"	"bBM3492"	"ER"	2044	0.0404892749512498
"bBM3493"	"bBM3493"	"GR"	2495	0.0383619925545116
"bBM3494"	"bBM3494"	"DC"	2471	0.0496720439638362
"bBM3495"	"bBM3495"	"LY"	1947	0.0399929090586775
"bBM3496"	"bBM3496"	"MK"	1811	0.0399929090586775
"bBM3497"	"bBM3497"	"ER"	1388	0.00602730012409147
"bBM3499"	"bBM3499"	"GR"	1948	0.0410920049636589
"bBM3501"	"bBM3501"	"BA"	1603	0.0367310760503457
"bBM3502"	"bBM3502"	"GR"	1726	0.0368019854635703
"bBM3503"	"bBM3503"	"MK"	1680	0.0379010813685517
"bBM3504"	"bBM3504"	"ER"	2119	0.0457365715298706
"bBM3506"	"bBM3506"	"GR"	1983	0.0423683744017018
"bBM3508"	"bBM3508"	"ER"	1515	0.0341783371742599
"bBM3509"	"bBM3509"	"MO"	1905	0.0389647225669208
"bBM3510"	"bBM3510"	"DC"	1455	0.0312355965254388
"bBM3511"	"bBM3511"	"ER"	2210	0.0433611061868463
"bBM3512"	"bBM3512"	"ER"	1886	0.0424038291083141
"bBM3513"	"bBM3513"	"ER"	1667	0.0341783371742599
"bBM3514"	"bBM3514"	"MO"	2056	0.0437511079595816
"bBM3515"	"bBM3515"	"ER"	1926	0.040985640843822
"bBM3516"	"bBM3516"	"ER"	1479	0.0330083318560539
"bBM3517"	"bBM3517"	"ER"	1898	0.0415883708562312
"bBM3518"	"bBM3518"	"LY"	1983	0.0390710866867577
"bBM3519"	"bBM3519"	"GR"	1935	0.0381847190214501
"bBM3520"	"bBM3520"	"ER"	1456	0.0197128168764403
"bBM3521"	"bBM3521"	"ER"	1731	0.0181882644921113
"bBM3523"	"bBM3523"	"BA"	2033	0.0439283814926432
"bBM3524"	"bBM3524"	"MO"	2065	0.0435383797199078
"bBM3525"	"bBM3525"	"MK"	1609	0.0369792589966318
"bBM3526"	"bBM3526"	"ER"	1216	0.0050700230455593
"bBM3527"	"bBM3527"	"LY"	1828	0.0387165396206346
"bBM3528"	"bBM3528"	"DC"	1772	0.0348874313065059
"bBM3530"	"bBM3530"	"BA"	1709	0.03864563020741
"bBM3531"	"bBM3531"	"GR"	2018	0.0282574011700053
"bBM3532"	"bBM3532"	"BA"	2038	0.0446020209182769
"bBM3533"	"bBM3533"	"ER"	1490	0.00524729657862081
"bBM3534"	"bBM3534"	"ER"	1679	0.0370147137032441
"bBM3535"	"bBM3535"	"DC"	1705	0.0372274419429179
"bBM3537"	"bBM3537"	"ER"	1469	0.0322637830171955
"bBM3538"	"bBM3538"	"GR"	2051	0.0403829108314129
"bBM3539"	"bBM3539"	"DC"	1928	0.0422265555752526
"bBM3540"	"bBM3540"	"DC"	1960	0.0427583761744372
"bBM3541"	"bBM3541"	"LY"	2058	0.0410210955504343
"bBM3542"	"bBM3542"	"ER"	1582	0.0192164509838681
"bBM3543"	"bBM3543"	"ER"	1893	0.0415529161496189
"bBM3544"	"bBM3544"	"GR"	1713	0.0360219819180996
"bBM3545"	"bBM3545"	"ER"	1623	0.0355256160255274
"bBM3546"	"bBM3546"	"ER"	1458	0.0328310583229924
"bBM3547"	"bBM3547"	"ER"	1563	0.00372274419429179
"bBM3548"	"bBM3548"	"ER"	1739	0.0193937245169296
"bBM3549"	"bBM3549"	"ER"	1727	0.037121077823081
"bBM3550"	"bBM3550"	"ER"	2041	0.0416238255628435
"bBM3551"	"bBM3551"	"LY"	1722	0.0354901613189151
"bBM3552"	"bBM3552"	"ER"	1707	0.0365183478106719
"bBM3553"	"bBM3553"	"ER"	1959	0.0439283814926432
"bBM3554"	"bBM3554"	"ER"	1371	0.00393547243396561
"bBM3555"	"bBM3555"	"MO"	1761	0.0394256337528807
"bBM3556"	"bBM3556"	"GR"	2100	0.0416238255628435
"bBM3557"	"bBM3557"	"ER"	1493	0.00478638539266088
"bBM3558"	"bBM3558"	"MK"	1680	0.0369083495834072
"bBM3559"	"bBM3559"	"LY"	1572	0.0347101577734444
"bBM3560"	"bBM3560"	"GR"	1844	0.0384683566743485
"bBM3561"	"bBM3561"	"ER"	1694	0.0392838149264315
"bBM3562"	"bBM3562"	"ER"	1715	0.0372983513561425
"bBM3564"	"bBM3564"	"ER"	1695	0.0362347101577734
"bBM3565"	"bBM3565"	"LY"	1609	0.0351001595461798
"bBM3566"	"bBM3566"	"ER"	1789	0.0375465343024286
"bBM3567"	"bBM3567"	"DC"	1653	0.0360928913313242
"bBM3568"	"bBM3568"	"BA"	2078	0.0431129232405602
"bBM3569"	"bBM3569"	"ER"	1782	0.0397092714057791
"bBM3570"	"bBM3570"	"MO"	1939	0.0431129232405602
"bBM3571"	"bBM3571"	"ER"	1842	0.0393547243396561
"bBM3572"	"bBM3572"	"DC"	1562	0.0356319801453643
"bBM3573"	"bBM3573"	"ER"	1513	0.00755185250842049
"bBM3574"	"bBM3574"	"GR"	2124	0.045311115050523
"bBM3575"	"bBM3575"	"MK"	1537	0.0354547066123028
"bBM3576"	"bBM3576"	"ER"	1589	0.0348165218932813
"bBM3577"	"bBM3577"	"LY"	1920	0.0392838149264315
"bBM3578"	"bBM3578"	"GR"	1881	0.0417301896826804
"bBM3579"	"bBM3579"	"LY"	1544	0.0346037936536075
"bBM3580"	"bBM3580"	"MK"	1794	0.0404892749512498
"bBM3581"	"bBM3581"	"GR"	2001	0.0344619748271583
"bBM3582"	"bBM3582"	"MK"	1655	0.0368374401701826
"bBM3583"	"bBM3583"	"DC"	1682	0.0388229037404716
"bBM3584"	"bBM3584"	"ER"	1736	0.0388229037404716
"bBM3585"	"bBM3585"	"ER"	2132	0.0425811026413756
"bBM3587"	"bBM3587"	"ER"	1534	0.00609820953731608
"bBM3588"	"bBM3588"	"MK"	1356	0.0311292324056018
"bBM3589"	"bBM3589"	"ER"	1329	0.0109555043432016
"bBM3590"	"bBM3590"	"LY"	1503	0.0352774330792413
"bBM3592"	"bBM3592"	"ER"	1782	0.0204573657152987
"bBM3593"	"bBM3593"	"MO"	1684	0.0341783371742599
"bBM3594"	"bBM3594"	"DC"	1692	0.0389647225669208
"bBM3596"	"bBM3596"	"ER"	1998	0.040985640843822
"bBM3597"	"bBM3597"	"GR"	2017	0.0279383088104946
"bBM3598"	"bBM3598"	"ER"	1782	0.0409147314305974
"bBM3599"	"bBM3599"	"MO"	1749	0.0396029072859422
"bBM3600"	"bBM3600"	"DC"	1920	0.0429001950008864
"bBM3601"	"bBM3601"	"MO"	1645	0.0372628966495302
"bBM3602"	"bBM3602"	"DC"	1886	0.0405601843644744
"bBM3603"	"bBM3603"	"MK"	1670	0.037121077823081
"bBM3604"	"bBM3604"	"LY"	1677	0.0366601666371211
"bBM3605"	"bBM3605"	"LY"	1687	0.0376174437156533
